Team1,3,0,0,0,0,0,0,5,0,0
Team2,0,6,0,0,0,0,0,0,0,0
Team3,0,8,0,0,0,0,0,5,0,0
Team4,5,5,0,0,0,0,0,1,0,0
Team5,8,4,0,0,0,0,0,12,0,0
Team6,4,8,0,0,0,0,0,0,0,0
