Team1,0,0,0,0,0,0,0,0,0,0
Team2,0,0,0,0,0,0,0,0,0,0
Team3,0,0,0,0,0,0,0,99,0,0
Team4,0,0,0,0,0,0,0,88,0,0
Team5,0,0,0,0,0,0,0,0,0,0
Team6,99,99,0,0,0,0,0,0,0,0
